trend_timestamp,topic_category,country,tweet_volume,mention_count,retweet_count,trend_score,sentiment_index,impressions,engagement_count
19-01-2025,AI,UK,,8617,4878,0.450447366,0.247362904,86022,
20-01-2025,Finance,UK,9726,8655,7130,-0.595389793,0.715517692,19346,16687
20-01-2025,Sports,,9237,7385,7384,-0.486477383,0.032461432,72568,23824
,Cloud,USA,6994,7695,910,-0.762785271,0.907771645,8901,16510
20-01-2025,AI,India,9377,4449,4808,0.7269455,0.764810593,98726,7295
03-01-2025,Sports,UK,761,3049,829,-0.882075813,0.214958908,32514,36225
12-01-2025,Cloud,USA,2619,1251,6298,0.552960958,0.886491132,20712,34421
21-01-2025,Cloud,Germany,4144,1483,6560,-0.495589035,0.313659565,14206,16544
07-01-2025,Finance,UK,2597,7158,9364,-0.786851977,0.043181278,45539,34910
21-01-2025,AI,India,9289,5057,5124,-0.141886104,0.59924633,92955,8888
20-01-2025,Finance,UK,,401,136,0.60420239,0.042486043,68436,1590
15-01-2025,AI,India,5255,4402,7277,0.824691395,0.712432787,70025,32482
06-01-2025,Sports,UK,3635,1110,8293,-0.380320173,0.17486262,56166,49569
09-01-2025,Sports,USA,8841,5560,4699,-0.619324767,0.630348555,12465,39133
11-01-2025,AI,India,6569,8937,675,-0.997491863,0.860012131,31100,33521
22-01-2025,Sports,India,8522,4313,8647,-0.945578866,0.620708933,65600,13172
04-01-2025,Sports,India,2319,3080,5433,0.557340355,0.312439604,,35805
18-01-2025,Cloud,,,308,,0.983822935,0.802739548,70242,6994
21-01-2025,AI,UK,1821,8549,4643,-0.501816462,0.047018479,4223,18479
10-01-2025,AI,India,8142,3395,3838,0.207296474,0.518502656,,2284
01-01-2025,AI,Germany,9705,3832,5404,-0.775428065,0.131810273,73785,11032
22-01-2025,Cloud,USA,4789,8409,2299,0.377648958,0.439399509,,45173
05-01-2025,AI,USA,1329,9393,6032,,0.098774255,47913,42038
03-01-2025,Finance,USA,1130,5058,2845,0.953492001,0.682389208,94221,49803
18-01-2025,AI,India,2939,442,,0.086149208,0.6056893,70216,22832
21-01-2025,Cloud,Germany,3668,231,2315,-0.906392682,,42196,46289
20-01-2025,AI,Germany,1960,,,-0.202278984,0.2042951,53446,31279
10-01-2025,Sports,UK,7057,3080,8859,-0.017210134,0.390910562,56487,25838
14-01-2025,Cloud,UK,7795,9557,1693,-0.779354167,0.455149913,88353,6904
06-01-2025,AI,USA,5358,5720,335,-0.089326814,0.975650743,58866,40389
07-01-2025,Cloud,USA,8441,8826,9881,-0.991768094,0.365625719,87266,33419
,Cloud,UK,6284,4547,5230,-0.447683153,0.648961483,35990,3179
17-01-2025,AI,India,473,8402,6237,0.945646946,0.438180402,84252,5952
12-01-2025,Finance,UK,2932,,3177,0.065662786,0.51289207,32097,36044
20-01-2025,Sports,,6227,7160,3986,,0.478096947,92326,27422
15-01-2025,Finance,USA,9474,,6944,0.332580654,0.377527928,87465,16212
04-01-2025,Sports,UK,3647,4156,2695,-0.199072472,0.705125523,31403,45362
18-01-2025,AI,India,3609,656,604,0.210302084,0.761124865,70166,1049
15-01-2025,Cloud,India,1100,3854,838,0.394934371,0.122072318,78100,13456
14-01-2025,Finance,USA,7664,5526,1780,-0.635575587,0.030148602,42251,15153
20-01-2025,AI,UK,6549,401,4748,0.237683773,0.281696567,89361,49175
14-01-2025,AI,UK,2134,2115,4070,-0.640562037,0.033035308,34021,46222
08-01-2025,Finance,UK,4168,6216,1851,-0.110350415,0.481001383,55360,5209
03-01-2025,AI,USA,3148,9279,2445,0.006779913,0.343967288,18416,32807
03-01-2025,Sports,Germany,855,115,6440,0.838846898,0.222242008,80034,
10-01-2025,Cloud,Germany,2652,5864,1120,0.409261971,0.750972207,43895,26897
21-01-2025,Cloud,UK,9322,4293,1708,0.825482547,0.726496452,44635,20292
20-01-2025,Finance,USA,7039,4986,1259,0.053875891,0.329945381,74183,20868
09-01-2025,Cloud,USA,6541,7241,9680,-0.037483747,0.004360791,51123,18174
07-01-2025,AI,USA,8000,5511,2188,-0.060042839,0.233693838,54803,27067
03-01-2025,Sports,India,6563,6701,1803,0.838111967,0.220179293,99553,11391
16-01-2025,Cloud,UK,5236,1396,5676,0.436077962,0.120728658,92679,39398
15-01-2025,Finance,Germany,6408,1493,1187,0.705917678,0.148603232,82694,25524
14-01-2025,AI,UK,7710,,4839,0.029384205,0.587775496,68653,38274
11-01-2025,Sports,Germany,6637,3400,5932,-0.880648492,0.983301954,98243,40109
08-01-2025,AI,Germany,8583,1791,2721,,0.518447893,,23775
10-01-2025,AI,UK,5624,6724,8183,-0.90450819,0.644059433,63602,13895
07-01-2025,Sports,India,5221,9957,,0.742598919,,97295,36893
07-01-2025,Cloud,USA,,6881,6537,-0.726802313,0.572141504,46795,22961
01-01-2025,Finance,,8457,3934,1090,-0.877555113,0.138354605,69743,31102
,Cloud,Germany,222,1518,9556,-0.485305218,0.027063166,2964,9359
22-01-2025,AI,USA,4453,4627,5948,0.69471039,0.305451668,75341,20223
07-01-2025,Cloud,USA,4767,8654,2127,-0.334535118,0.251138463,59061,17270
14-01-2025,Sports,India,6195,928,881,-0.5111151,0.515315602,75930,6975
05-01-2025,AI,USA,6569,5760,8553,-0.703025902,,30470,39964
22-01-2025,Finance,Germany,3713,4591,3043,,0.587538074,82323,17217
08-01-2025,Sports,UK,6507,4182,,-0.129332135,0.198928301,82644,6589
11-01-2025,AI,India,5632,9731,2617,0.477362238,0.830496972,19549,41646
20-01-2025,AI,India,7824,3108,4733,,0.622491128,3629,5330
15-01-2025,Finance,Germany,9641,7792,3023,-0.415096804,0.509069921,82938,
07-01-2025,Sports,USA,859,7123,3921,0.153136318,0.004288394,65788,42611
08-01-2025,Finance,Germany,4014,4031,829,0.819303634,0.964678845,66267,16722
09-01-2025,Sports,Germany,1649,9969,5009,-0.464514763,0.809800047,32696,
03-01-2025,AI,USA,6226,2221,3607,-0.268109611,0.364616861,11416,9641
12-01-2025,AI,India,5667,8381,1939,-0.503388077,0.361848927,76670,27713
23-01-2025,Finance,UK,341,7908,3922,0.206481857,0.781233873,7717,45616
,AI,USA,3225,7625,5158,-0.407483374,0.639094722,72669,31132
21-01-2025,Finance,USA,834,7583,4461,-0.476347014,,77656,49521
09-01-2025,Finance,USA,4784,8287,2498,0.405088998,0.257686512,89814,27481
03-01-2025,Finance,Germany,8299,820,2040,-0.893407149,0.174956548,53236,44059
16-01-2025,Cloud,USA,,8378,428,-0.093136816,0.202946864,55615,39208
22-01-2025,Cloud,UK,5753,7138,3378,-0.241485198,0.909624632,56512,4598
14-01-2025,Cloud,USA,7930,9387,3117,-0.108698008,0.629439576,34928,34694
01-01-2025,Sports,India,8261,529,2673,-0.213282852,0.201769973,76285,24718
02-01-2025,AI,UK,9710,4983,9168,-0.64712051,0.72380044,89118,1520
03-01-2025,Sports,USA,7897,2153,1051,0.07493755,0.074539237,91712,44015
08-01-2025,Sports,Germany,3369,5921,7170,-0.743143389,0.407126896,61647,17387
21-01-2025,AI,Germany,6705,5787,231,-0.627944918,0.793090715,17366,1251
09-01-2025,AI,USA,2011,,898,-0.350588692,0.827114609,,46095
12-01-2025,Finance,UK,9041,5309,2252,-0.018433311,0.607719663,58200,23338
07-01-2025,Finance,India,9304,8287,2924,-0.730535681,0.556016285,23686,6070
11-01-2025,Cloud,UK,3453,8868,3316,0.949931131,0.786872078,42585,46828
08-01-2025,Sports,Germany,7127,7899,5767,0.272194203,0.598942073,47548,2957
03-01-2025,AI,UK,6269,7030,2352,-0.581836674,0.088925373,30599,32522
02-01-2025,AI,UK,3941,6743,4754,-0.586099577,0.360421413,47664,5702
14-01-2025,Sports,USA,3759,4358,9668,-0.664252551,0.71132066,80093,46488
16-01-2025,Sports,Germany,5495,7625,2088,0.80801884,0.017355812,34326,6822
06-01-2025,AI,USA,4904,6363,7920,-0.937709295,0.183872131,78756,31497
05-01-2025,AI,Germany,3402,9585,1652,0.60676305,0.200922346,60962,36193
10-01-2025,Finance,USA,6190,4663,6510,-0.553299041,0.089997191,33847,4873
07-01-2025,Sports,Germany,8419,1874,339,0.29785053,0.135470193,,27649
07-01-2025,Cloud,UK,2798,1402,1808,-0.542644955,0.655493925,36736,33339
11-01-2025,Sports,UK,7745,8835,2525,-0.246496714,0.362794429,,45521
04-01-2025,Sports,USA,3205,7790,4996,0.534357764,0.393406164,11234,7055
03-01-2025,Sports,India,7165,4864,5845,0.688526836,0.721570735,,15977
20-01-2025,,India,5315,672,,-0.719154741,0.258050048,11252,32650
14-01-2025,Cloud,,2455,3217,7229,-0.311310938,0.380454101,67637,2023
13-01-2025,AI,UK,7691,1967,,,0.55634386,43054,44948
04-01-2025,Finance,UK,3247,8099,1870,0.488208158,0.629148038,83303,7488
11-01-2025,AI,Germany,2817,,9058,0.683446654,0.286974913,13481,17411
23-01-2025,Finance,Germany,7558,1521,9672,0.321215632,0.498807377,7782,2165
12-01-2025,Cloud,Germany,4722,7906,8477,0.48112896,0.700149794,6717,1677
19-01-2025,Cloud,Germany,790,5679,8001,0.949818823,0.801027469,56476,4501
12-01-2025,AI,UK,3519,4439,4198,-0.505954026,0.412527975,93853,34777
16-01-2025,Sports,UK,4316,3338,3953,0.80449685,0.017117581,33982,4183
03-01-2025,Finance,UK,697,437,6198,-0.037701912,0.523806313,,33099
14-01-2025,,Germany,4321,2402,6583,-0.945762782,0.817066811,4181,14386
23-01-2025,Sports,UK,8841,4232,9611,-0.402964539,0.359545269,8064,21018
05-01-2025,Cloud,USA,,9002,4996,0.997192493,0.298108354,95012,44271
08-01-2025,Finance,India,9068,9103,8059,-0.680498628,0.157402509,97759,48950
02-01-2025,Sports,USA,702,648,189,-0.202517127,0.60494386,48424,22222
10-01-2025,Finance,USA,3086,508,3310,0.367274884,0.141104833,75018,2595
07-01-2025,Sports,UK,,5996,,-0.497977189,0.571447617,,21930
06-01-2025,Cloud,Germany,6535,2699,1178,-0.668170632,0.916016425,72285,8774
03-01-2025,Cloud,UK,4115,8000,2585,0.565765496,0.59407531,17449,44470
11-01-2025,,UK,2612,2333,4140,0.437486458,0.680899074,,21788
19-01-2025,Sports,Germany,8029,2295,5820,-0.197472147,,35670,
22-01-2025,Sports,UK,9322,5842,7236,0.587377919,0.951509383,12006,9568
07-01-2025,Sports,India,2894,149,,-0.849066625,0.121291987,45469,1034
04-01-2025,Sports,UK,9928,,1097,0.238545144,0.613405297,31124,7974
06-01-2025,Finance,USA,2369,8527,,-0.506614702,0.084858549,58217,20661
03-01-2025,AI,UK,,704,1040,-0.519444833,0.294533258,84343,19918
14-01-2025,AI,USA,1148,2601,2716,0.863310319,0.648224493,,23569
01-01-2025,Cloud,Germany,1214,6917,3015,0.473506161,0.692430863,,30312
15-01-2025,AI,Germany,6587,4389,,-0.073023918,0.944479527,42168,8478
17-01-2025,AI,India,7038,5484,3941,0.544205301,0.111393708,21182,45147
08-01-2025,Sports,India,6308,704,3585,-0.955599038,0.579479049,89302,42039
18-01-2025,AI,USA,4108,,9736,0.032069701,0.470662211,61659,26148
04-01-2025,Sports,,1042,1948,,0.975070681,0.752681642,10253,32562
08-01-2025,Sports,USA,7386,5893,4525,-0.314905719,0.689980409,75186,34527
07-01-2025,AI,UK,392,7099,4564,-0.205555905,0.058956313,30706,34598
01-01-2025,Sports,India,4811,5483,8066,0.518187324,0.590422538,90694,15833
,Sports,UK,6368,9488,,-0.542307232,0.038824375,,39512
23-01-2025,AI,India,170,7193,5525,-0.158134038,0.771894415,,25548
03-01-2025,AI,USA,1429,,,-0.100367243,0.093660712,82287,4687
14-01-2025,Cloud,USA,3571,8514,6355,-0.931773979,,8661,11657
16-01-2025,Sports,UK,6356,4112,2648,0.169368156,0.603152873,39404,7273
10-01-2025,Finance,UK,5500,5983,7571,0.312495357,,8588,
02-01-2025,Cloud,USA,6985,,1856,-0.676247807,0.947376458,89882,20750
12-01-2025,,UK,5896,3339,,-0.880917477,0.491224699,89418,40374
20-01-2025,Cloud,Germany,5383,7207,8498,0.357919149,0.614734686,3263,21746
22-01-2025,Cloud,USA,9360,,4376,0.450568009,0.704062109,91867,34915
08-01-2025,Finance,UK,793,9616,4126,0.363737338,,76786,46909
07-01-2025,Finance,UK,3363,3895,9829,0.187799464,0.138555362,16648,19392
17-01-2025,AI,Germany,9331,4708,5687,-0.637755342,0.63485675,8640,49843
19-01-2025,Finance,India,9378,4229,692,-0.891390071,0.614258906,43839,36944
21-01-2025,Finance,Germany,2892,871,7993,0.331009734,0.811705285,1541,11333
21-01-2025,AI,USA,8981,131,7544,0.51992102,0.533471164,98777,8773
11-01-2025,AI,India,8407,764,9690,-0.512962649,0.886050716,65098,37116
12-01-2025,AI,India,4388,2673,8346,0.103360136,0.233011816,20494,34511
09-01-2025,Finance,Germany,511,6151,3330,0.750767483,0.770483441,17653,
20-01-2025,Cloud,Germany,,7664,6471,-0.671317002,0.236575679,48343,27487
12-01-2025,Cloud,,9067,4817,1045,-0.426754445,0.216861959,22241,27189
17-01-2025,Cloud,USA,9776,6283,3876,0.752585962,0.314711057,54754,23315
16-01-2025,Sports,USA,7750,6505,9219,-0.040374353,0.391230111,87102,35314
,Sports,UK,,9471,1512,-0.731234602,0.754432228,86211,15714
18-01-2025,Sports,India,567,7781,1399,-0.266764195,0.514623275,45311,4962
17-01-2025,,India,2558,7198,9464,0.284902537,0.345620961,6715,25248
13-01-2025,Sports,UK,9337,1891,6076,-0.01056171,0.258570692,12812,39649
04-01-2025,Finance,India,2999,9808,7323,-0.255108771,0.45953826,22037,10101
20-01-2025,Sports,USA,1212,2834,3830,0.522069675,0.684787187,87561,9997
01-01-2025,Sports,UK,7368,7146,7628,0.669089921,0.857156268,60719,42071
08-01-2025,Finance,UK,4203,1133,1898,-0.066329481,0.237374516,4272,24178
20-01-2025,AI,India,1349,,1664,0.848758052,0.624890024,21454,24186
10-01-2025,AI,UK,1151,6802,162,0.729410103,0.4669385,73592,1539
06-01-2025,AI,Germany,5110,8574,3872,0.927356612,0.24958506,70467,5390
17-01-2025,Cloud,India,2357,329,7722,-0.468139534,0.885149508,43140,13926
14-01-2025,Sports,,6512,9614,,0.083451322,0.814670092,10823,
08-01-2025,Finance,Germany,7366,5326,4455,-0.901811762,0.450730175,64714,26756
15-01-2025,Sports,UK,2650,9552,2160,-0.153253293,0.153023142,80411,9531
20-01-2025,Cloud,Germany,3685,7406,7931,0.537703436,0.124583626,61403,32669
02-01-2025,Sports,UK,1027,2096,9266,0.572691311,0.032191496,12830,12576
01-01-2025,Finance,Germany,9787,7550,4161,-0.330983181,0.327614245,95962,38248
18-01-2025,AI,India,5146,2538,7562,0.965958545,0.438930938,41873,43787
10-01-2025,Sports,USA,4426,6614,9219,0.962873236,0.274769416,9804,29988
02-01-2025,Cloud,India,5621,1476,4612,-0.787011939,0.031229463,84920,32874
17-01-2025,Sports,Germany,363,6474,8411,0.716611005,0.011010676,29931,25697
02-01-2025,Finance,India,4457,1327,4144,0.633244432,0.875872754,50692,25167
,Finance,,4630,,5038,0.818962104,0.050092929,26235,20893
08-01-2025,Cloud,USA,8293,1371,4020,-0.799434236,0.95264366,99850,16102
19-01-2025,Finance,India,7851,9097,2414,-0.436414648,0.2931955,20968,14406
15-01-2025,Sports,Germany,8870,2595,,-0.722916846,0.202402283,7173,6423
04-01-2025,Sports,UK,250,3146,7048,0.091945809,0.726882153,51340,10172
17-01-2025,AI,USA,5358,6746,7894,0.490220973,0.637065868,16776,21591
02-01-2025,Sports,UK,,1333,477,-0.650439872,0.199595044,69126,15051
14-01-2025,Cloud,UK,6754,6120,3492,0.053126848,0.968287557,43451,22526
18-01-2025,Cloud,Germany,4635,,9145,-0.759022652,0.362441325,56163,5926
20-01-2025,Cloud,,5666,9553,5094,0.622528505,0.141497405,31548,
22-01-2025,,UK,3223,9531,7045,-0.869078414,0.499858568,78567,17183
09-01-2025,Finance,India,1512,1933,7861,-0.466570322,0.444574427,,42854
19-01-2025,Finance,India,8809,5166,4561,-0.909063363,0.857088866,54356,43704
12-01-2025,Sports,India,8968,5342,331,-0.158677789,0.578974998,20649,7811
12-01-2025,Sports,UK,3126,2171,4781,0.032779661,0.943553081,65389,14622
01-01-2025,Cloud,Germany,3276,4077,7882,-0.197625931,0.791797801,33358,49763
12-01-2025,Cloud,Germany,7177,2661,2072,0.142277917,0.494628272,93802,30056
18-01-2025,Sports,USA,1949,8027,1329,-0.082260362,0.232515853,74354,41392
02-01-2025,AI,UK,,3090,3015,,0.262290945,77621,42346
18-01-2025,Cloud,Germany,862,3165,5986,0.259425648,0.480371105,73059,14992
13-01-2025,Cloud,India,6905,2416,4831,0.685305835,0.087957487,2246,22169
24-01-2025,AI,India,4561,1031,5655,0.228786267,0.497755191,64538,14695
18-01-2025,AI,USA,4603,2996,2374,0.201818555,0.020009591,51086,18047
20-01-2025,AI,Germany,4537,150,,0.839435622,0.819022121,32995,30850
14-01-2025,AI,USA,6589,1299,4464,-0.348343119,0.430963875,73136,11341
20-01-2025,Sports,UK,3491,3255,1767,0.91443782,0.529788481,,7457
22-01-2025,Sports,Germany,3418,9634,,0.731988239,0.384281101,28461,47050
23-01-2025,Sports,,8608,8659,698,-0.642665101,0.795058145,86561,8134
05-01-2025,Cloud,,321,2427,,-0.798359309,0.096739036,55056,12701
12-01-2025,AI,UK,4045,300,5054,-0.227953037,0.457715632,54569,5916
02-01-2025,Sports,India,,7930,8680,-0.77546441,0.20889505,34416,37738
10-01-2025,Cloud,UK,5317,4538,2478,0.56850947,0.167225866,14730,5586
07-01-2025,Finance,Germany,5627,,2910,0.735208286,0.308004487,,36054
23-01-2025,,India,5997,8147,1453,-0.752714786,0.275131439,38742,18667
07-01-2025,,USA,9296,3006,6505,0.963051855,0.318390428,,37268
23-01-2025,Cloud,Germany,4618,7267,2011,-0.318481923,0.35778509,95825,13961
04-01-2025,AI,India,6801,6023,9735,0.5753734,0.053507133,37058,19128
23-01-2025,Sports,UK,2395,1028,2626,-0.564056805,0.455880328,2286,41954
10-01-2025,AI,USA,8545,3589,134,0.090276588,0.572274942,60374,4681
20-01-2025,Cloud,USA,4572,9589,2541,0.206945235,,40137,45047
04-01-2025,Sports,UK,,3236,254,-0.294287503,0.346383785,1230,17571
04-01-2025,AI,UK,2313,7329,1769,-0.679302983,0.680513069,25888,3669
05-01-2025,Sports,Germany,8814,6327,6548,0.478736933,,5404,29574
08-01-2025,Cloud,India,4126,2842,4922,-0.616156473,0.697336677,52059,44454
16-01-2025,Sports,USA,8299,4470,7026,-0.875154025,0.992974472,47516,39207
18-01-2025,AI,UK,5753,9551,2268,-0.340075183,0.634120041,,35506
19-01-2025,Finance,UK,2890,884,6041,0.226789847,0.532237015,,43082
17-01-2025,Finance,USA,6228,7803,1393,0.772074838,,47215,34417
16-01-2025,Cloud,UK,6912,,1365,0.004002469,0.448305888,65424,43665
,Sports,USA,1007,7616,335,-0.791857218,0.345760681,47812,21594
06-01-2025,Cloud,Germany,1293,2478,7824,0.292857832,0.154689468,88374,3670
05-01-2025,Cloud,USA,4053,7021,8155,-0.533195187,0.650053153,51381,
,Sports,USA,7274,,3033,0.960430168,0.343961704,24812,
10-01-2025,Cloud,USA,4956,9000,243,-0.707193055,0.125321299,45454,46363
17-01-2025,Cloud,USA,4574,3273,701,-0.860054296,,70970,7878
21-01-2025,Finance,USA,4987,1912,2051,-0.322429876,0.971230277,68628,26329
23-01-2025,Cloud,Germany,1297,6957,3373,0.079452669,,46720,
15-01-2025,Cloud,India,9369,7493,1440,0.464013361,0.6272194,89416,15860
13-01-2025,Cloud,USA,8477,8601,1735,0.473088675,0.391099343,56027,31145
14-01-2025,Cloud,Germany,9199,6614,2793,-0.225507323,0.52704711,61527,17370
02-01-2025,Cloud,USA,286,2829,5773,-0.181567551,0.56083308,64943,21051
05-01-2025,Cloud,USA,2171,3025,1765,0.827324014,0.276840453,79842,5740
15-01-2025,AI,USA,4519,9311,2941,-0.847351449,0.72272857,93891,19695
15-01-2025,Cloud,,2263,4425,5968,-0.070539067,0.435827167,90016,23572
14-01-2025,Cloud,India,392,171,8721,-0.976864529,0.375509707,4698,8813
09-01-2025,AI,USA,3206,9737,5066,-0.727250744,0.743785219,11336,2040
10-01-2025,Cloud,UK,8107,4925,8714,0.944129727,0.969787546,1630,19637
05-01-2025,Sports,Germany,5981,9812,7311,0.281001567,0.113101976,64372,31397
21-01-2025,AI,India,3878,3735,,0.597701881,0.685323329,74624,20367
19-01-2025,Finance,Germany,1250,230,1328,0.782599333,0.092790728,8249,42552
21-01-2025,Cloud,Germany,3606,9523,7069,0.756954837,0.718100543,94747,25558
23-01-2025,Finance,Germany,8504,782,8213,-0.805563607,0.731241696,77096,12983
11-01-2025,Cloud,Germany,6238,5363,9882,0.351857741,0.191019161,47826,37787
23-01-2025,Sports,Germany,3175,6176,6736,-0.11896895,0.71806225,30692,34001
21-01-2025,Sports,Germany,7890,9615,5150,-0.551048024,0.948760258,87528,8098
13-01-2025,Sports,Germany,8004,4891,972,0.919520004,0.975672088,69374,24013
19-01-2025,Finance,UK,8343,1501,6566,0.35784358,0.797552207,66653,48987
23-01-2025,Sports,India,,6725,1077,-0.139443674,0.647174141,95685,35014
11-01-2025,Cloud,Germany,,5764,2608,0.999992197,0.384301993,91082,37608
05-01-2025,Sports,USA,1676,6399,7709,-0.446181404,0.089653512,25511,18311
08-01-2025,Finance,UK,3347,6617,1974,-0.153927693,0.170052704,72800,23518
16-01-2025,Sports,India,4360,505,9270,-0.077693745,0.063806923,26684,17979
21-01-2025,Finance,USA,7995,4099,9194,0.336317663,0.84352431,6354,6369
21-01-2025,Sports,India,7723,3636,7691,-0.139812294,0.60736533,59242,16205
05-01-2025,Cloud,,4128,8447,5923,0.94650074,0.311355636,46961,1524
09-01-2025,Cloud,USA,6035,4138,4024,0.29210977,0.557196797,68078,37405
04-01-2025,AI,Germany,1470,7665,4551,0.089617254,0.752578772,83343,26010
07-01-2025,AI,Germany,9341,5855,4765,0.353440523,0.221170031,15599,43253
08-01-2025,Finance,Germany,7282,4070,5911,0.832695132,0.206054059,88629,
19-01-2025,AI,UK,1155,2712,1775,0.093896791,0.247537815,24923,22752
20-01-2025,AI,Germany,9701,6006,9040,0.103868458,0.653611955,58747,17859
04-01-2025,Cloud,UK,6669,1028,6895,-0.721473412,0.6032212,,24951
01-01-2025,Cloud,USA,7088,184,3097,-0.078024166,0.644796927,64080,14587
21-01-2025,AI,UK,9843,5004,2839,-0.627078303,0.266112169,55243,35223
16-01-2025,Sports,UK,330,6741,5808,0.271648805,0.491654961,45453,44249
13-01-2025,AI,Germany,7519,1350,6183,,0.237003211,85479,9712
06-01-2025,Finance,UK,5551,8894,4604,-0.787607491,0.978785269,50524,43968
