user_id,country,topic_category,account_created_date,followers_count,following_count,likes_count,shares_count,posts_count,verified
2963,Germany,tech,07-01-2025 15:57,92712,4735,614,20,60,N
8695,Canada,finance,18-01-2025 23:05,3355,3829,528,187,74,N
3703,Germany,sports,,34493,2267,28,473,761,N
3942,Germany,politics,,88911,1932,610,8,871,
5992,Canada,tech,14-01-2025 21:09,87016,2834,999,66,538,Y
2979,Germany,politics,03-01-2025 01:17,31241,724,1150,455,490,N
8690,Germany,sports,11-01-2025 01:39,39365,98,983,166,736,
8333,Germany,tech,04-01-2025 20:47,83789,59,1721,83,948,N
1868,USA,sports,02-01-2025 03:43,73708,4745,122,235,947,N
2839,USA,finance,15-01-2025 07:28,31392,4770,387,146,637,Y
3199,UK,politics,10-01-2025 18:18,51812,2600,1707,319,289,Y
5072,,sports,12-01-2025 20:23,6784,2276,1231,295,458,Y
8207,UK,finance,07-01-2025 13:08,46067,3446,1628,363,366,
1351,,politics,06-01-2025 00:21,,943,895,,426,N
1331,USA,finance,03-01-2025 04:56,33556,1944,1900,135,582,N
4002,UK,tech,18-01-2025 05:02,9728,1320,723,486,281,Y
4200,USA,tech,02-01-2025 06:09,3971,2660,19,420,697,Y
8114,USA,finance,21-01-2025 09:10,63752,851,707,92,,N
1998,Canada,sports,14-01-2025 19:38,7028,29,305,290,943,N
7556,Canada,tech,18-01-2025 14:29,70548,3701,434,253,464,N
4975,India,sports,14-01-2025 10:45,4628,1620,909,317,22,N
6320,USA,politics,23-01-2025 05:34,95864,39,988,292,571,Y
9223,UK,tech,06-01-2025 06:46,14694,2613,1638,214,713,N
6528,USA,sports,01-01-2025 12:20,97434,1020,868,291,429,Y
8011,USA,tech,,1490,1173,48,386,794,N
7989,Canada,finance,04-01-2025 09:25,68548,3658,377,321,268,N
8937,Canada,politics,11-01-2025 21:43,1250,2543,981,47,671,N
6760,Canada,tech,21-01-2025 05:16,55969,,1354,398,693,N
9324,Canada,sports,13-01-2025 17:47,69173,2390,2000,275,743,Y
,Canada,finance,11-01-2025 05:28,85157,341,1213,51,93,N
5962,USA,politics,21-01-2025 14:33,65530,2176,895,188,,N
8749,India,finance,02-01-2025 13:21,5283,3189,837,7,496,N
8341,UK,sports,11-01-2025 21:31,27113,588,1037,124,268,Y
9483,Canada,tech,20-01-2025 15:14,6600,3260,990,489,829,Y
,India,sports,19-01-2025 00:31,,3069,12,173,324,Y
8030,USA,,18-01-2025 03:26,97947,884,162,474,904,Y
6805,Germany,finance,10-01-2025 04:32,57012,3444,1079,117,979,N
6621,India,politics,13-01-2025 11:57,2956,3064,130,347,945,Y
1567,Canada,sports,12-01-2025 13:24,80981,4009,745,138,331,N
4360,UK,finance,12-01-2025 01:21,37420,2142,1169,447,787,N
6125,Germany,sports,22-01-2025 03:26,84553,3974,1260,470,543,
3136,USA,sports,22-01-2025 18:49,91492,4346,65,393,804,N
7142,USA,tech,06-01-2025 08:46,14649,1312,126,214,14,Y
6906,Germany,tech,04-01-2025 17:14,62001,3920,1364,90,859,N
9887,USA,tech,03-01-2025 08:39,55008,768,1508,292,,N
4206,Canada,politics,05-01-2025 13:36,41302,1258,1624,195,486,N
8742,Canada,sports,14-01-2025 10:09,41278,2080,429,412,499,N
5581,UK,politics,04-01-2025 03:04,62464,2193,74,335,505,N
7343,Canada,sports,03-01-2025 17:03,73806,3525,70,150,2,N
4821,,sports,10-01-2025 23:40,58628,1078,50,363,566,N
7987,,tech,01-01-2025 21:33,39743,,1312,111,265,N
9209,Canada,finance,11-01-2025 07:33,23525,4422,1067,66,663,Y
9557,UK,sports,05-01-2025 23:29,62684,3971,,368,326,N
5304,India,sports,06-01-2025 09:07,57889,189,1681,364,649,N
5125,USA,,09-01-2025 10:04,21373,2127,1405,101,121,Y
4171,USA,politics,16-01-2025 06:45,72787,4572,578,69,668,Y
8640,Canada,finance,23-01-2025 16:56,59901,3489,1405,0,866,N
8150,Germany,tech,03-01-2025 16:54,36285,1139,569,261,426,Y
6186,USA,sports,08-01-2025 08:54,,4870,338,144,303,N
8562,UK,finance,02-01-2025 14:05,57074,204,1021,223,692,N
3610,USA,politics,14-01-2025 15:57,47309,4933,239,449,329,Y
1342,India,finance,15-01-2025 07:20,26382,2570,1584,86,819,N
3143,USA,sports,,57007,4033,701,100,848,N
5132,India,finance,17-01-2025 20:13,69796,1716,1309,448,628,N
1488,USA,finance,20-01-2025 21:08,92861,59,844,394,51,
9611,UK,tech,01-01-2025 14:46,55890,1423,,203,217,Y
4992,USA,finance,,38000,912,569,217,244,Y
1369,UK,tech,21-01-2025 20:37,54923,4001,109,57,589,N
3116,UK,finance,15-01-2025 23:05,53224,4016,251,274,890,Y
3726,Canada,politics,17-01-2025 08:20,5811,4266,1891,338,146,Y
3121,India,finance,14-01-2025 01:03,64174,4184,427,435,157,N
1401,UK,,13-01-2025 10:51,81611,959,1089,215,419,Y
2700,USA,tech,14-01-2025 12:13,13734,2292,1481,50,2,N
,USA,sports,16-01-2025 03:27,34512,1771,1737,248,293,Y
7325,UK,politics,07-01-2025 11:52,34704,1049,1933,220,365,Y
5560,,politics,14-01-2025 11:54,,3515,323,22,218,Y
7470,Germany,,04-01-2025 16:51,38102,968,776,66,954,N
9443,Canada,tech,11-01-2025 00:25,51909,1141,133,373,402,Y
3267,Canada,sports,18-01-2025 22:04,76674,138,761,31,394,N
1210,Canada,tech,16-01-2025 21:20,11006,2721,1297,236,23,N
6373,UK,politics,15-01-2025 01:48,29434,1126,1571,371,309,
8068,UK,sports,04-01-2025 17:03,73462,1735,1945,357,,N
3944,Canada,finance,20-01-2025 14:56,91016,3322,1693,491,293,Y
4277,Germany,politics,04-01-2025 18:22,79233,2831,1769,242,913,Y
8079,UK,sports,04-01-2025 05:29,81124,3589,625,25,202,N
4802,India,politics,17-01-2025 02:33,67404,,590,225,440,N
4637,Germany,finance,22-01-2025 15:57,91094,3932,86,,387,N
7682,India,tech,15-01-2025 20:57,99429,,513,301,,Y
,Canada,tech,22-01-2025 09:30,21797,3446,1844,378,,Y
9190,India,finance,14-01-2025 08:07,86377,4317,1863,96,31,Y
,Germany,finance,11-01-2025 11:58,18607,3425,1167,257,913,N
3866,UK,tech,22-01-2025 09:04,46660,4699,242,161,823,N
5121,Canada,politics,15-01-2025 21:25,18337,711,174,499,148,Y
2714,Canada,tech,12-01-2025 12:28,62082,1874,1183,352,668,N
9139,Germany,sports,09-01-2025 17:24,9379,1999,1745,,839,N
3388,Germany,sports,20-01-2025 08:47,39453,909,238,365,212,Y
2995,Canada,tech,03-01-2025 21:08,34244,4734,401,308,746,N
6094,USA,politics,14-01-2025 10:11,45772,4710,1853,174,923,
4306,Germany,tech,14-01-2025 18:13,34030,908,55,84,222,N
7770,,tech,02-01-2025 12:53,79405,4128,485,434,523,Y
7483,Germany,sports,09-01-2025 23:47,80276,3806,1786,,156,Y
1868,UK,tech,14-01-2025 00:08,22271,1629,705,142,129,N
7017,India,finance,19-01-2025 21:34,20163,4719,675,328,230,Y
2594,USA,finance,06-01-2025 22:35,31638,537,498,,174,N
,Canada,politics,20-01-2025 03:30,16585,1025,89,465,379,N
1868,,finance,10-01-2025 22:27,74165,192,172,155,527,Y
3895,Canada,sports,23-01-2025 07:41,46629,2705,547,101,797,Y
8927,Germany,finance,23-01-2025 16:52,97205,3809,1416,402,491,Y
2941,Canada,finance,19-01-2025 22:29,90758,1495,1357,,,N
9284,Germany,finance,14-01-2025 04:31,15445,4276,1952,302,376,Y
7022,Germany,finance,14-01-2025 08:22,62639,1731,1137,241,196,N
7962,USA,finance,07-01-2025 22:34,91855,1002,520,112,564,N
4238,Canada,sports,08-01-2025 01:27,83594,2116,354,440,297,Y
3510,India,sports,17-01-2025 06:13,3144,3704,508,416,678,N
9920,Canada,sports,05-01-2025 13:55,74338,3406,322,361,784,N
8301,USA,tech,04-01-2025 06:07,81900,3151,,281,137,Y
9360,Canada,finance,02-01-2025 01:05,60638,4790,1779,87,329,Y
8467,UK,finance,03-01-2025 06:18,42,4280,1855,188,997,
5234,India,tech,11-01-2025 05:02,78138,4657,626,330,758,Y
7458,Canada,tech,17-01-2025 21:42,57241,4950,433,266,869,Y
5072,Canada,sports,07-01-2025 07:47,97928,4147,59,331,891,N
1802,India,politics,04-01-2025 02:23,52896,2876,1472,323,114,N
7536,,finance,01-01-2025 14:19,89417,1903,698,465,921,N
9974,Germany,tech,22-01-2025 12:19,38019,4100,1079,145,665,N
1959,USA,politics,19-01-2025 09:55,28019,1990,1053,,,N
5005,UK,sports,08-01-2025 05:58,56701,,1301,252,523,Y
1197,UK,finance,02-01-2025 08:10,49471,3044,405,403,,Y
9282,UK,tech,13-01-2025 05:32,40873,1334,205,195,798,Y
6390,UK,finance,03-01-2025 03:23,25489,4199,1765,449,715,N
1711,Germany,finance,10-01-2025 10:31,64361,2728,1407,169,919,N
7936,Canada,,,1475,1927,698,234,74,N
6579,Canada,finance,21-01-2025 02:13,49290,1417,1173,277,494,N
1830,USA,politics,09-01-2025 23:19,19092,2940,1506,100,434,Y
1530,Germany,sports,21-01-2025 07:06,68892,690,886,401,882,N
5974,India,politics,22-01-2025 21:35,56550,1679,1323,335,893,N
2558,UK,sports,19-01-2025 01:36,7578,1041,1789,430,606,N
6250,India,sports,10-01-2025 20:11,37521,4344,442,343,699,N
6075,USA,finance,15-01-2025 20:21,73969,3931,679,319,728,N
9741,Germany,finance,23-01-2025 17:32,67359,4830,1637,165,158,N
9921,Canada,tech,16-01-2025 22:39,94914,3959,,433,341,N
,USA,finance,23-01-2025 15:19,,1410,744,29,455,Y
5615,Germany,finance,,81370,1779,455,321,414,N
1421,India,tech,18-01-2025 12:24,2522,4220,1377,249,118,Y
5674,USA,finance,04-01-2025 09:42,38359,2727,547,304,959,N
6153,Germany,finance,03-01-2025 20:04,97175,,347,38,95,N
6899,USA,tech,15-01-2025 11:13,96033,2674,334,268,416,Y
3569,UK,sports,10-01-2025 16:22,93101,864,1217,36,431,N
4089,,sports,01-01-2025 20:39,88262,3711,1834,494,367,N
8405,India,tech,13-01-2025 00:03,64274,3264,830,180,757,N
3447,UK,sports,04-01-2025 10:00,33313,1085,275,46,562,N
5040,Canada,finance,23-01-2025 06:14,17409,2393,1234,243,278,
9395,USA,sports,07-01-2025 02:11,300,4090,1218,265,170,Y
9387,Canada,tech,22-01-2025 08:13,91457,,,253,600,Y
7323,UK,finance,06-01-2025 17:41,28114,1477,1075,,434,N
9296,Germany,sports,12-01-2025 23:56,62857,1819,1793,237,947,Y
7488,USA,tech,17-01-2025 01:04,,2427,1369,374,615,N
3169,India,finance,06-01-2025 18:29,87233,1569,1505,114,906,N
4461,Canada,tech,09-01-2025 17:15,84555,1810,,287,,Y
5561,Canada,politics,02-01-2025 21:48,25036,2729,1929,476,958,Y
5739,,tech,09-01-2025 20:47,12182,906,872,311,445,N
4802,USA,finance,23-01-2025 19:34,24840,968,69,263,193,Y
2588,UK,sports,22-01-2025 21:32,,3269,775,104,935,Y
2320,Canada,,17-01-2025 00:13,,4305,1540,97,876,N
4645,Germany,tech,19-01-2025 00:49,48834,3492,609,17,416,Y
7117,India,finance,20-01-2025 04:21,,4254,493,27,95,N
3135,USA,sports,,,3217,284,58,573,N
1442,Canada,tech,03-01-2025 23:54,36413,,1310,168,402,Y
7166,Canada,sports,13-01-2025 02:49,20070,4067,974,245,808,Y
9414,Germany,politics,01-01-2025 04:35,9671,1826,1054,413,107,Y
4156,UK,politics,01-01-2025 04:25,,357,885,271,121,Y
9565,UK,tech,02-01-2025 11:22,52874,4093,1863,68,,
9843,UK,politics,,86509,3420,1598,57,29,Y
7145,USA,politics,17-01-2025 04:00,75808,3,641,388,435,N
3857,India,finance,16-01-2025 10:59,67545,2948,229,414,660,N
9237,Canada,sports,20-01-2025 21:13,42759,2666,1851,282,147,N
2526,India,,,81307,3823,607,52,577,N
5473,Canada,finance,01-01-2025 15:38,32738,2447,1156,17,992,Y
5483,UK,sports,,6160,1452,1148,5,764,Y
6956,Germany,finance,07-01-2025 20:42,16016,,1757,335,984,N
9348,Germany,politics,22-01-2025 16:50,41188,3706,1996,243,956,Y
6990,Canada,politics,16-01-2025 11:49,90814,3276,1118,43,151,Y
4800,Canada,tech,21-01-2025 02:30,,3540,361,102,282,Y
1490,USA,tech,19-01-2025 07:53,57829,2564,550,370,618,Y
6038,,tech,,21151,4666,1269,438,146,Y
8281,Germany,sports,23-01-2025 15:39,281,,1286,425,368,N
1499,Germany,politics,20-01-2025 08:04,79115,1116,511,76,319,N
9867,Germany,tech,02-01-2025 10:04,52937,2840,195,8,921,N
1829,Canada,,16-01-2025 18:44,88318,3413,690,178,837,Y
9133,USA,finance,13-01-2025 20:44,63181,190,1980,45,739,N
3935,Germany,politics,21-01-2025 19:56,50781,3554,336,347,661,Y
5147,UK,politics,23-01-2025 19:39,87067,3461,701,464,909,N
5488,USA,finance,20-01-2025 09:46,73990,3876,1450,344,933,Y
8830,Canada,tech,07-01-2025 09:41,74595,2907,429,0,,N
8811,India,politics,08-01-2025 22:07,26921,1473,352,197,362,N
4544,India,sports,,91647,1371,745,191,836,N
4735,USA,sports,22-01-2025 13:25,94146,712,581,315,11,N
8616,India,sports,02-01-2025 21:25,70477,,1279,160,203,N
7082,India,politics,11-01-2025 18:32,78714,4141,1144,129,814,N
4252,UK,politics,07-01-2025 02:27,7560,2750,437,156,268,Y
1176,USA,sports,17-01-2025 15:16,23341,994,991,75,976,N
4251,Canada,tech,15-01-2025 17:01,18920,2593,400,130,902,N
4449,Germany,,06-01-2025 13:53,29294,1257,202,316,655,Y
4219,Germany,sports,15-01-2025 14:18,50913,4580,1328,206,655,N
7952,USA,sports,12-01-2025 06:54,34128,1869,,468,174,Y
2548,USA,politics,09-01-2025 02:06,72081,2275,576,345,173,N
2923,Canada,sports,11-01-2025 06:55,95874,4360,1907,353,338,Y
5299,,finance,10-01-2025 18:33,9280,80,493,92,143,Y
7953,USA,tech,07-01-2025 07:48,66873,1534,1417,455,219,Y
5163,Canada,finance,06-01-2025 07:21,43664,,824,162,332,N
8066,,sports,22-01-2025 19:12,67806,2865,1905,451,436,N
7482,Canada,sports,09-01-2025 18:30,97880,4575,1238,467,579,Y
3067,India,politics,21-01-2025 11:31,31236,2471,1754,74,660,N
2847,Canada,sports,15-01-2025 22:12,18047,4332,1338,49,796,Y
1786,India,tech,21-01-2025 23:07,55377,4399,81,279,103,N
5009,India,finance,18-01-2025 17:07,24703,2983,867,301,403,N
7376,Germany,tech,23-01-2025 13:44,70975,587,780,489,363,N
6314,Canada,sports,13-01-2025 20:53,746,4279,1964,210,774,N
8440,UK,finance,16-01-2025 05:36,43362,3857,,216,278,Y
3723,UK,finance,03-01-2025 01:31,40078,1123,1142,418,,Y
1289,Germany,sports,02-01-2025 00:54,19054,2908,1530,143,641,N
4930,Canada,sports,14-01-2025 09:28,64756,530,547,182,,Y
7371,UK,sports,16-01-2025 00:55,341,4218,793,65,193,N
9741,Canada,finance,17-01-2025 03:49,5713,2805,1812,186,277,Y
2455,Germany,tech,01-01-2025 20:49,27857,1075,839,477,522,Y
3153,India,sports,16-01-2025 07:16,98331,4009,261,91,72,N
2838,USA,politics,04-01-2025 19:09,69747,2954,660,204,980,Y
4807,USA,finance,11-01-2025 22:52,11102,1375,295,444,610,N
3673,Germany,tech,01-01-2025 03:21,60820,3838,14,240,49,
1701,USA,politics,04-01-2025 14:08,81148,,1584,50,967,Y
5335,UK,finance,09-01-2025 14:23,52383,,982,334,945,Y
1195,Canada,politics,,95744,2291,617,357,504,N
3765,USA,sports,,73020,1510,,485,34,N
1026,Germany,sports,09-01-2025 03:13,45662,2573,1813,219,874,Y
6131,Canada,tech,18-01-2025 10:48,32416,809,884,342,236,Y
,Germany,finance,23-01-2025 19:11,86556,3564,1014,377,559,N
6523,India,tech,03-01-2025 06:22,72463,2986,1123,175,947,Y
3064,UK,sports,10-01-2025 23:32,19786,2257,465,438,92,N
9916,UK,tech,06-01-2025 06:15,50519,4605,1232,113,509,Y
6264,USA,tech,04-01-2025 18:51,87316,4376,1960,269,341,N
7233,,sports,09-01-2025 16:46,17036,796,327,495,56,N
1560,,finance,19-01-2025 18:25,41262,,578,499,468,N
4290,India,sports,06-01-2025 20:04,88903,3831,469,338,504,
3438,UK,politics,22-01-2025 21:57,2003,1055,320,48,4,N
4938,Canada,sports,16-01-2025 15:08,17777,1088,846,1,374,N
5162,UK,sports,07-01-2025 05:21,8621,2824,,181,685,Y
5764,Germany,sports,,75348,83,354,421,154,N
7997,India,tech,09-01-2025 12:11,,4527,1133,371,327,N
3860,Canada,sports,08-01-2025 02:30,67929,1630,183,,372,Y
6615,India,sports,06-01-2025 23:31,24016,3088,1563,112,949,N
9541,,finance,17-01-2025 05:47,46388,2422,39,409,19,N
4212,India,sports,20-01-2025 05:30,89773,4743,810,271,576,N
9760,India,finance,20-01-2025 22:16,46604,117,492,112,170,Y
3305,,sports,13-01-2025 05:13,75767,2335,,261,273,Y
4720,Germany,finance,23-01-2025 08:04,47423,98,806,305,227,N
8519,USA,finance,03-01-2025 13:07,1189,3193,424,422,363,Y
2119,USA,finance,06-01-2025 05:16,36562,1278,188,153,514,N
5075,UK,tech,06-01-2025 07:39,12880,3519,1336,101,240,N
6672,India,finance,22-01-2025 07:27,84418,3139,990,119,852,Y
8158,Germany,sports,07-01-2025 14:12,81503,3202,58,269,126,Y
,UK,finance,02-01-2025 04:22,18574,831,1479,248,950,Y
6286,UK,sports,14-01-2025 08:17,71936,2091,516,217,391,
5827,India,sports,05-01-2025 14:37,59530,2968,875,231,222,Y
1001,UK,sports,06-01-2025 02:25,26543,263,1267,283,805,Y
5696,Canada,politics,21-01-2025 04:42,88178,935,1491,256,372,N
2970,India,finance,07-01-2025 17:16,77179,3937,637,171,292,N
8603,UK,tech,10-01-2025 15:33,44300,4070,295,131,137,Y
1713,USA,,12-01-2025 02:07,53832,1204,151,354,179,N
9776,Germany,tech,16-01-2025 16:37,49319,,1965,452,336,Y
5582,Canada,politics,18-01-2025 23:36,16956,1645,1119,230,123,Y
4964,USA,politics,16-01-2025 18:23,27204,599,1758,384,559,Y
4784,Germany,,01-01-2025 15:46,62960,3835,1604,429,316,N
,USA,finance,,42096,,740,,808,Y
7132,UK,tech,21-01-2025 06:53,53435,3480,658,220,743,N
8158,USA,tech,11-01-2025 23:58,52526,,274,277,397,Y
6957,UK,politics,20-01-2025 15:57,93879,100,372,141,122,N
3348,USA,politics,12-01-2025 10:22,70560,2512,289,143,962,Y
9987,USA,sports,15-01-2025 02:20,26333,3099,1177,39,250,Y
1709,Germany,politics,21-01-2025 02:11,70872,1059,1239,134,701,N
8956,Canada,sports,05-01-2025 09:28,4161,3481,1457,113,178,N
2881,,politics,09-01-2025 10:05,14601,3521,808,50,120,
1110,UK,sports,14-01-2025 08:24,52840,2892,717,339,92,Y
5123,India,finance,13-01-2025 14:29,42892,3758,1011,329,547,Y
6791,Germany,sports,17-01-2025 17:36,51717,3649,304,421,980,N
6430,Germany,tech,23-01-2025 16:38,9647,4433,331,463,483,N
8600,USA,finance,09-01-2025 00:05,70821,3553,878,465,977,Y
6369,Canada,politics,07-01-2025 19:50,64711,362,1871,323,320,N
5905,India,finance,22-01-2025 18:05,1783,1373,1326,444,525,N
3533,UK,tech,18-01-2025 19:03,51332,2372,164,216,606,Y
4500,USA,politics,15-01-2025 01:45,44429,1821,1930,443,126,N
8818,,finance,20-01-2025 09:20,88641,208,1943,398,352,Y
2585,USA,politics,06-01-2025 21:14,47166,2246,698,241,698,N
4538,Germany,politics,08-01-2025 18:47,92515,3858,508,20,438,N
1355,Germany,finance,16-01-2025 04:35,29292,4798,1454,2,851,N
8752,Germany,politics,17-01-2025 06:00,,2214,957,35,543,N
2797,Germany,politics,13-01-2025 19:38,34718,140,920,327,,Y
8765,Canada,sports,17-01-2025 23:06,31819,,1055,371,607,N
5194,UK,tech,04-01-2025 05:17,70514,1370,1397,256,657,N
2034,India,finance,24-01-2025 00:58,19018,1388,1457,450,827,Y
9577,,sports,05-01-2025 06:02,35121,2871,1963,94,472,Y
,Germany,politics,04-01-2025 05:26,51933,2292,1706,46,981,N
9729,USA,tech,13-01-2025 20:28,71081,1740,1865,500,186,Y
3142,Canada,politics,14-01-2025 19:06,14660,4613,833,368,252,Y
8569,UK,sports,08-01-2025 02:46,62589,3224,488,262,225,Y
2914,USA,sports,16-01-2025 19:11,48165,4922,883,14,64,N
3611,Germany,sports,16-01-2025 09:44,29196,450,201,467,739,Y
3539,UK,tech,05-01-2025 06:36,49254,,664,131,154,Y
3789,Canada,finance,18-01-2025 02:26,5853,2190,,309,794,N
5761,India,politics,11-01-2025 11:13,50507,1931,349,44,736,N
1382,USA,sports,04-01-2025 08:53,1926,1003,1669,396,373,
6237,,politics,07-01-2025 03:58,47967,2643,1069,197,834,N
1908,USA,politics,17-01-2025 13:39,13395,101,115,33,894,N
9946,Canada,finance,18-01-2025 16:37,3946,4501,186,30,396,N
7000,Canada,finance,04-01-2025 02:58,67853,3535,730,176,141,N
8845,Germany,sports,20-01-2025 11:48,18337,3569,473,223,474,N
8949,India,finance,13-01-2025 02:36,97608,2794,991,488,322,N
9690,UK,tech,17-01-2025 22:40,55404,3209,1658,198,374,N
1479,UK,politics,05-01-2025 03:34,30963,289,987,406,899,N
6193,India,sports,05-01-2025 05:50,27448,467,1941,294,739,N
3560,Canada,politics,22-01-2025 17:40,95962,499,1698,124,880,N
7730,USA,tech,23-01-2025 20:55,37926,302,108,35,718,Y
9302,India,,02-01-2025 02:11,68414,1505,405,437,453,Y
1109,USA,politics,12-01-2025 23:37,54153,3991,1840,83,506,N
3258,Canada,finance,06-01-2025 04:23,18764,4293,,36,755,Y
8563,Canada,tech,10-01-2025 09:14,91802,3111,1651,135,808,N
1846,,politics,18-01-2025 14:23,35266,4432,129,338,367,N
7298,Germany,politics,20-01-2025 01:25,87708,1252,1,53,644,
3713,India,finance,10-01-2025 09:50,74030,2767,1697,43,814,Y
2046,Germany,sports,12-01-2025 19:21,39743,2627,1158,,824,N
,,sports,07-01-2025 06:33,4004,2367,123,96,182,N
3760,USA,tech,12-01-2025 08:56,73368,112,1575,62,780,
6969,Canada,politics,15-01-2025 18:27,70011,4982,1578,332,622,Y
2194,UK,tech,12-01-2025 07:24,47435,4256,36,0,803,N
5384,Canada,sports,17-01-2025 02:12,87037,3191,1542,201,981,Y
2730,India,finance,15-01-2025 02:49,4706,3616,1770,413,413,Y
,UK,politics,20-01-2025 05:58,62584,4763,1842,300,992,Y
5397,UK,sports,12-01-2025 08:22,5222,1818,1636,94,148,
9231,USA,sports,05-01-2025 03:07,72108,2447,1477,154,673,N
8077,India,politics,15-01-2025 20:57,4885,1530,1080,397,891,Y
3833,Canada,sports,11-01-2025 00:19,34759,2989,1308,4,,Y
3494,Canada,sports,11-01-2025 12:19,17516,2793,,181,826,Y
6745,Canada,tech,17-01-2025 22:19,56715,1110,1157,163,405,Y
4396,Canada,sports,05-01-2025 03:30,14547,727,1223,478,656,N
9642,India,sports,10-01-2025 02:49,69404,4002,1518,177,310,N
1629,India,politics,14-01-2025 06:26,66218,137,960,301,2,Y
2235,India,,01-01-2025 05:47,76418,1275,469,14,45,N
7675,Germany,politics,09-01-2025 10:30,29247,3703,709,302,237,Y
6242,USA,politics,17-01-2025 13:33,75699,2118,,286,249,Y
4555,,sports,07-01-2025 06:53,22409,4201,1284,320,77,Y
4588,USA,finance,10-01-2025 03:55,80550,4871,1179,23,244,
2549,USA,politics,20-01-2025 12:54,92979,3848,374,49,753,
2059,Germany,sports,12-01-2025 17:38,98001,4034,996,212,588,N
1394,,tech,01-01-2025 18:24,40962,4519,1551,213,382,Y
1648,Germany,politics,20-01-2025 13:30,95277,3370,1330,224,622,N
1637,,politics,05-01-2025 16:34,66857,1814,1701,141,86,Y
5889,Germany,sports,12-01-2025 05:37,20964,3740,1506,118,210,N
1205,USA,politics,05-01-2025 18:59,50924,4923,659,408,196,N
5673,,sports,11-01-2025 06:55,4772,1527,1871,222,886,Y
4324,UK,politics,13-01-2025 10:19,34837,3944,1410,415,915,N
8539,India,politics,07-01-2025 17:09,4563,2619,890,451,,N
