tweet_id,user_id,tweet_text,timestamp,timestamp,likes,retweets,replies,impressions,engagement
T14295,9685,Streaming $$$ working,api,11-01-2025 08:34,7536,820,848,2906,44
T15840,3312,Worst service ever :(,web,11-01-2025 14:50,355,1797,571,1599,1911
T32307,8270,Spark > Hadoop ???,ios,19-01-2025 11:51,15400,2802,166,601,1463
T15437,9300,Spark > Hadoop ???,android,02-01-2025 02:34,17671,3215,858,1291,1378
T28265,7060,Good & Bad mixed!!!,api,11-01-2025 16:18,8554,1967,970,2437,1112
,,Worst service ever :(,ios,16-01-2025 10:30,,526,877,2973,1881
T25638,8607,Data pipeline broke @ midnight!!!,api,17-01-2025 10:34,128,3487,519,2511,1582
T13950,6822,Error###Detected,api,,10966,4411,866,2212,1001
T36189,4625,Data pipeline broke @ midnight!!!,ios,07-01-2025 16:02,5247,4822,942,2048,1965
T5743,8572,Streaming $$$ working,android,18-01-2025 13:48,534,3326,113,202,1506
T8058,6601,Love this!!! 😊,android,09-01-2025 22:03,19310,2177,638,2519,1104
T37538,1863,Great product!!! #AI,android,18-01-2025 07:34,15522,4609,24,2313,325
T30932,5506,,android,16-01-2025 18:08,7020,2472,457,2109,1869
T22817,3173,Null?? value??,android,17-01-2025 18:47,1475,4756,910,2425,1200
,5003,Null?? value??,ios,21-01-2025 17:27,5043,4655,318,2583,1115
T3699,9767,Error###Detected,api,20-01-2025 17:25,18372,,5,2122,225
T25922,9875,Spark > Hadoop ???,api,,9095,3930,421,1746,582
T9779,6572,Data pipeline broke @ midnight!!!,web,17-01-2025 19:47,19561,3510,688,2041,234
T30302,6948,Error###Detected,ios,12-01-2025 00:47,13746,4581,461,2113,45
T906,7356,Null?? value??,api,14-01-2025 13:06,13123,1707,377,51,870
T23843,6585,Worst service ever :(,api,19-01-2025 06:34,18297,1768,975,2855,1863
T4606,3339,Streaming $$$ working,android,09-01-2025 00:52,6720,1904,917,1742,760
T39302,9976,Streaming $$$ working,ios,07-01-2025 23:02,4674,2057,446,2185,1759
T8641,3180,Worst service ever :(,,07-01-2025 17:19,7881,931,855,1308,302
T18063,5467,Streaming $$$ working,ios,,14380,4955,771,2265,1678
T3377,5548,Love this!!! 😊,api,04-01-2025 14:31,18976,2588,658,2727,886
T6783,3551,Worst service ever :(,android,24-01-2025 02:16,14084,16,911,854,1610
T15450,2445,Testing!!!@@@###,ios,13-01-2025 14:35,5662,,383,416,1656
T5396,9859,Love this!!! 😊,api,05-01-2025 19:45,1443,2949,7,1741,774
T18947,9953,Testing!!!@@@###,web,17-01-2025 06:26,1432,562,963,2963,1669
T11928,2848,Love this!!! 😊,api,06-01-2025 17:19,17930,3374,855,1973,1826
T9865,4662,,api,23-01-2025 15:32,9024,2985,6,516,1209
T12709,9241,Good & Bad mixed!!!,api,01-01-2025 03:56,4,1116,377,422,1254
T9578,9559,Good & Bad mixed!!!,android,21-01-2025 01:49,7743,594,161,1824,273
T10250,2230,Love this!!! 😊,web,09-01-2025 06:26,19532,3313,171,2455,153
T35232,5381,Null?? value??,web,02-01-2025 16:03,5117,138,251,2633,1291
T3283,6484,Data pipeline broke @ midnight!!!,web,,10744,2323,191,,192
T22955,8328,Good & Bad mixed!!!,api,12-01-2025 19:21,15228,2210,886,2751,491
T25747,1689,Great product!!! #AI,api,15-01-2025 05:41,290,3580,688,1983,922
T10670,2738,Testing!!!@@@###,ios,21-01-2025 18:32,7362,502,877,208,1025
T17194,3371,Worst service ever :(,android,19-01-2025 11:32,19189,4844,275,,339
T9603,9344,Streaming $$$ working,api,12-01-2025 06:12,10548,2167,2,2157,352
T24555,2151,Streaming $$$ working,api,23-01-2025 14:52,16323,2733,625,1297,495
T34794,1674,,android,01-01-2025 02:58,13266,1528,36,536,189
T8926,8402,Null?? value??,ios,23-01-2025 21:49,2075,4841,,1741,
T33500,3350,Streaming $$$ working,web,11-01-2025 08:34,1883,1652,332,1965,421
T31524,7886,Streaming $$$ working,,14-01-2025 02:23,9539,3969,,1904,580
T36673,8483,Spark > Hadoop ???,android,17-01-2025 14:53,14471,4761,840,2545,
T6064,4386,Error###Detected,ios,22-01-2025 11:47,15263,4128,333,1785,1835
T34834,2701,,android,16-01-2025 17:25,2507,1261,776,561,1754
T4963,6373,Great product!!! #AI,web,23-01-2025 11:41,17028,4016,341,1254,1123
T732,6008,Great product!!! #AI,ios,,3576,1457,180,107,610
T16181,5979,Testing!!!@@@###,ios,,12058,2567,181,1025,191
T34922,3750,Error###Detected,api,09-01-2025 07:34,16160,4335,173,1197,698
,2379,Null?? value??,,05-01-2025 17:45,5961,2764,893,1112,1764
T26353,4457,Worst service ever :(,api,20-01-2025 07:24,16844,1992,736,57,919
T8100,9889,Null?? value??,api,16-01-2025 04:07,7615,,617,1568,447
T15405,6275,Error###Detected,api,04-01-2025 20:07,8924,464,401,718,1184
T8070,8699,Worst service ever :(,android,04-01-2025 05:40,19825,2173,673,2205,1232
T32129,7251,Null?? value??,web,07-01-2025 22:24,2325,1536,967,1702,208
T17615,8285,Data pipeline broke @ midnight!!!,ios,15-01-2025 11:31,7883,3108,799,2246,369
,8209,,web,14-01-2025 01:26,3816,3365,550,219,677
T22725,6708,Love this!!! 😊,ios,12-01-2025 00:06,13398,3912,894,2288,913
T2869,5928,Spark > Hadoop ???,web,03-01-2025 05:21,6898,1763,328,173,575
T34517,6737,Spark > Hadoop ???,ios,08-01-2025 18:00,2887,2600,162,1774,671
T15730,1604,,android,11-01-2025 11:16,6761,1180,141,1279,508
T13138,6313,Testing!!!@@@###,api,13-01-2025 15:19,16456,3735,962,2298,72
T36905,5374,Worst service ever :(,web,13-01-2025 08:10,16143,2363,241,765,218
T3122,4577,Good & Bad mixed!!!,web,11-01-2025 19:34,10922,4253,339,2297,1998
T13841,1035,,ios,01-01-2025 11:28,16397,3985,238,1602,172
T38536,7420,Error###Detected,web,20-01-2025 12:48,189,4224,545,209,1844
T35571,2475,Great product!!! #AI,android,24-01-2025 00:13,13305,76,67,2933,626
T6149,8040,Null?? value??,ios,17-01-2025 01:26,354,4574,722,,1240
T7360,1278,Error###Detected,android,03-01-2025 07:45,19883,3523,,1850,1379
T3974,1535,Good & Bad mixed!!!,web,05-01-2025 13:45,16015,3475,323,2792,930
T33631,4777,Error###Detected,web,17-01-2025 05:49,12173,4769,10,278,1880
T8623,1089,Null?? value??,web,20-01-2025 05:14,17975,188,,1494,866
T449,,Love this!!! 😊,api,19-01-2025 14:03,6022,4939,406,1884,1759
T14573,8472,Error###Detected,android,10-01-2025 05:33,,965,446,276,492
T26200,3326,Error###Detected,api,14-01-2025 05:21,18889,4111,,2921,600
T10108,,,api,12-01-2025 11:14,16085,3242,677,235,1579
T6969,3927,Data pipeline broke @ midnight!!!,ios,18-01-2025 07:52,2425,1039,156,2410,1878
T2243,8274,Error###Detected,ios,12-01-2025 04:14,5359,686,668,2366,1145
T38598,5219,Testing!!!@@@###,,10-01-2025 18:22,6566,2052,242,1397,370
T24144,9454,Spark > Hadoop ???,api,02-01-2025 03:38,10692,3742,233,2894,1536
T2431,2349,Data pipeline broke @ midnight!!!,api,13-01-2025 10:59,17200,1320,802,2662,981
,7202,Spark > Hadoop ???,ios,19-01-2025 14:34,9070,4772,874,1166,521
,8721,Testing!!!@@@###,api,15-01-2025 11:31,12315,408,876,2363,582
T13079,1406,Love this!!! 😊,android,05-01-2025 00:11,,1529,362,2122,869
T39465,9543,Testing!!!@@@###,ios,19-01-2025 04:47,14502,4002,943,62,1927
T10539,9451,Data pipeline broke @ midnight!!!,api,,3148,1291,963,2840,1642
T23721,5298,Error###Detected,web,08-01-2025 17:23,10446,,756,1410,62
T1970,7209,Spark > Hadoop ???,api,15-01-2025 16:08,5357,404,486,332,
T2780,9374,Testing!!!@@@###,web,19-01-2025 15:25,7021,569,134,1210,90
T27278,7228,Error###Detected,android,13-01-2025 02:16,13016,1925,912,603,128
T21875,,Null?? value??,web,04-01-2025 23:51,19115,2572,360,1709,859
T8023,5737,Spark > Hadoop ???,ios,22-01-2025 00:32,1891,3983,428,2083,520
T39905,3284,Worst service ever :(,web,03-01-2025 18:36,10438,3242,66,2118,1415
T3873,2200,Data pipeline broke @ midnight!!!,ios,01-01-2025 03:47,,2024,242,2943,789
T38668,3598,Spark > Hadoop ???,ios,23-01-2025 15:42,9471,3786,467,140,1304
T6866,3808,Spark > Hadoop ???,ios,03-01-2025 17:38,19803,2072,560,997,1897
T16136,4953,Null?? value??,android,08-01-2025 21:14,7284,1992,213,1432,1319
T3256,9644,Worst service ever :(,web,20-01-2025 12:48,6381,4564,201,2800,248
T25663,4508,Testing!!!@@@###,web,22-01-2025 04:00,15215,4734,706,533,1325
T14325,9682,Worst service ever :(,ios,19-01-2025 05:25,13243,3541,258,2683,208
T27649,3385,Love this!!! 😊,api,15-01-2025 00:28,118,2162,593,1452,222
T14543,4527,Testing!!!@@@###,api,04-01-2025 11:49,9487,4606,519,789,1090
T28570,1415,Spark > Hadoop ???,android,19-01-2025 23:38,12565,20,418,2830,20
T39370,8758,Streaming $$$ working,web,,18641,282,618,678,992
T33199,9642,Error###Detected,ios,05-01-2025 03:31,11615,595,399,1579,1442
T4487,5612,Spark > Hadoop ???,web,16-01-2025 13:35,11946,,,2000,1445
T23711,5488,Spark > Hadoop ???,android,15-01-2025 00:22,8973,2778,538,2823,1537
T26836,9614,Null?? value??,android,02-01-2025 13:44,7114,1107,121,2778,148
T3110,4392,Testing!!!@@@###,android,10-01-2025 13:48,8003,3713,690,1036,466
T2578,8915,,ios,07-01-2025 21:39,18693,4130,310,2194,1539
T21769,7188,Great product!!! #AI,ios,21-01-2025 00:30,285,3728,97,666,721
T311,4332,Spark > Hadoop ???,web,17-01-2025 15:59,18930,2627,,1560,1334
T25879,9600,Error###Detected,android,10-01-2025 07:31,16627,182,609,354,741
T13318,7219,Spark > Hadoop ???,web,04-01-2025 13:37,18054,3243,418,1671,1142
T26366,6636,Good & Bad mixed!!!,web,20-01-2025 09:21,17113,250,190,2662,1487
T25971,6242,Worst service ever :(,web,14-01-2025 00:20,19114,4723,973,2160,1217
T31681,1152,Null?? value??,android,10-01-2025 19:28,14728,4739,432,2153,1500
T1814,8203,Worst service ever :(,api,02-01-2025 10:35,,4337,324,1444,1078
,8839,Love this!!! 😊,ios,07-01-2025 19:27,13198,2486,581,1870,421
T23512,7026,Error###Detected,android,16-01-2025 17:42,8301,,301,1991,891
T7732,5353,Worst service ever :(,ios,02-01-2025 13:06,13455,2654,161,2489,993
T31506,1563,Data pipeline broke @ midnight!!!,api,03-01-2025 23:04,,1256,709,580,889
T12144,1505,Great product!!! #AI,android,14-01-2025 03:10,8851,3538,354,1008,1162
T35344,6497,Great product!!! #AI,,20-01-2025 04:28,,3221,241,113,1173
T26414,,Error###Detected,api,16-01-2025 02:05,7364,328,60,913,1558
T28842,6592,Great product!!! #AI,ios,10-01-2025 06:57,16061,1295,289,2830,1864
T21096,9143,Streaming $$$ working,api,23-01-2025 14:16,,1381,608,1925,
T20409,2207,Love this!!! 😊,web,13-01-2025 14:18,9856,3692,986,896,516
T13380,8119,Love this!!! 😊,api,04-01-2025 03:02,1794,4820,805,449,102
T38572,9789,Love this!!! 😊,api,23-01-2025 02:57,1237,,918,2805,1375
T31599,,Love this!!! 😊,,07-01-2025 02:41,15104,684,357,633,1029
T36943,9242,Spark > Hadoop ???,api,06-01-2025 15:21,13297,4439,65,429,1884
T10722,,Null?? value??,android,16-01-2025 14:48,2111,,841,626,847
T7585,5813,Data pipeline broke @ midnight!!!,ios,09-01-2025 22:47,6265,3947,798,1380,288
T30602,6859,Null?? value??,android,08-01-2025 02:25,12297,1519,,2430,517
T25763,4526,Streaming $$$ working,api,20-01-2025 04:38,19806,3444,385,1500,
T32610,9376,Testing!!!@@@###,web,15-01-2025 06:39,11930,4981,401,,931
T17883,3969,Worst service ever :(,web,22-01-2025 03:11,4796,,691,1131,254
T31050,5873,Love this!!! 😊,ios,11-01-2025 10:37,14300,1449,186,2069,552
T36748,5405,Error###Detected,api,23-01-2025 00:51,12228,2979,930,1419,22
T39278,4613,Error###Detected,web,19-01-2025 06:05,4186,2089,964,2433,306
T21914,4208,Testing!!!@@@###,web,23-01-2025 01:06,16390,4453,16,2840,509
T20023,3941,Good & Bad mixed!!!,api,15-01-2025 11:51,2305,1597,180,2473,1426
T19643,3706,Spark > Hadoop ???,android,20-01-2025 21:36,11492,296,416,,866
T24268,3261,Error###Detected,android,15-01-2025 14:33,9883,1392,197,2285,97
T37478,4086,Great product!!! #AI,web,12-01-2025 17:16,12525,1238,703,2771,1163
T732,4475,Null?? value??,web,12-01-2025 13:06,17779,1496,44,118,534
T18246,,Worst service ever :(,web,10-01-2025 19:34,18340,4606,94,90,445
T18241,2540,Worst service ever :(,web,09-01-2025 08:05,3009,447,853,1493,1369
T25575,2602,Great product!!! #AI,web,06-01-2025 06:22,8852,4440,675,736,1387
T35,1288,Love this!!! 😊,web,17-01-2025 20:47,16670,3483,197,1875,81
T24635,9267,Testing!!!@@@###,api,15-01-2025 23:13,15447,2404,677,,72
T35014,5813,Great product!!! #AI,android,12-01-2025 09:38,,,791,186,845
T3018,5945,Great product!!! #AI,ios,18-01-2025 18:57,6572,,540,2055,1000
T14948,9567,Testing!!!@@@###,ios,15-01-2025 01:43,4733,703,978,520,1169
T39721,8972,Error###Detected,web,20-01-2025 02:52,16070,4003,429,292,605
T11842,9544,Great product!!! #AI,api,03-01-2025 01:09,3275,4772,901,956,1292
T3080,7568,Worst service ever :(,,04-01-2025 12:26,14740,4000,635,1705,44
T36223,9708,Worst service ever :(,android,07-01-2025 18:16,17204,296,659,964,215
T10158,4838,Error###Detected,web,14-01-2025 13:30,5608,4023,915,2868,1969
T35319,8251,Data pipeline broke @ midnight!!!,ios,06-01-2025 03:05,6048,4963,626,195,439
T8127,3023,Spark > Hadoop ???,api,13-01-2025 04:19,16023,4362,713,2713,451
T26851,5522,,android,05-01-2025 13:52,4650,1834,369,438,1495
T1412,4576,Streaming $$$ working,android,18-01-2025 22:26,357,1865,214,2605,1896
T33826,1870,Good & Bad mixed!!!,android,01-01-2025 16:40,15768,3200,727,1228,1333
T35425,8092,Love this!!! 😊,android,05-01-2025 20:13,9107,2847,620,1468,153
T28782,2386,Worst service ever :(,api,11-01-2025 20:32,7654,2458,584,803,1780
,,Testing!!!@@@###,api,04-01-2025 08:45,14963,2288,629,177,1728
T31092,,Testing!!!@@@###,ios,03-01-2025 06:50,,1336,561,2510,167
T39191,2476,Streaming $$$ working,android,01-01-2025 10:36,16794,1110,607,367,1869
T17213,8411,Love this!!! 😊,api,10-01-2025 04:30,19293,3130,266,2837,1818
T5297,2940,Good & Bad mixed!!!,web,09-01-2025 10:10,4840,163,756,871,
T27463,5295,Love this!!! 😊,ios,13-01-2025 11:17,10106,2347,969,2383,1682
T16490,6441,Worst service ever :(,ios,24-01-2025 01:06,8318,3430,45,2323,549
T26446,7740,Worst service ever :(,web,19-01-2025 13:02,11605,2398,355,837,1319
T29415,7277,Streaming $$$ working,ios,16-01-2025 18:06,18354,4416,777,1765,595
T24983,5763,Data pipeline broke @ midnight!!!,android,12-01-2025 10:05,8178,1055,850,1554,1773
T38603,6645,Great product!!! #AI,web,18-01-2025 21:43,3049,3101,97,1077,632
T7420,2225,Streaming $$$ working,android,20-01-2025 19:05,7117,681,908,502,161
T22071,,Love this!!! 😊,android,03-01-2025 04:00,1189,285,314,565,607
,5832,Worst service ever :(,,,3926,2476,90,1314,1754
T37150,2460,Streaming $$$ working,api,02-01-2025 20:53,2939,4508,240,2372,1203
T33311,3550,Data pipeline broke @ midnight!!!,android,02-01-2025 07:11,4048,2698,37,2833,755
T7667,9612,Worst service ever :(,api,19-01-2025 08:59,18958,1736,137,1968,1749
T14407,6478,Worst service ever :(,web,,14292,3268,,2431,1699
T27089,6507,Error###Detected,api,06-01-2025 11:48,6724,4073,958,1246,803
T37886,3580,Spark > Hadoop ???,android,21-01-2025 03:02,5166,1727,476,1132,1452
T37770,4151,,ios,03-01-2025 21:45,2894,4476,834,1817,276
T26885,2720,Love this!!! 😊,web,05-01-2025 22:12,,3182,180,2849,109
T13659,4686,Love this!!! 😊,web,01-01-2025 12:36,3106,4753,187,2353,434
,2861,Data pipeline broke @ midnight!!!,web,07-01-2025 15:34,6058,261,983,1649,368
T534,8590,Null?? value??,ios,16-01-2025 18:26,12633,2916,746,2690,85
T20436,4210,Spark > Hadoop ???,android,07-01-2025 06:29,17060,2183,392,625,1886
T3909,8326,Great product!!! #AI,api,07-01-2025 17:24,3531,4480,47,360,1770
T22929,8226,Error###Detected,api,10-01-2025 03:52,17697,257,540,2391,1878
T18924,5182,Streaming $$$ working,ios,16-01-2025 05:55,6115,3963,107,1720,1549
T28256,3329,Data pipeline broke @ midnight!!!,web,,13783,600,421,1766,1806
T7234,7408,Good & Bad mixed!!!,web,,8688,3361,607,1950,735
T14852,9350,Great product!!! #AI,web,04-01-2025 13:40,12355,,,906,799
T36381,2624,Great product!!! #AI,ios,05-01-2025 01:36,2373,1232,249,2874,1216
T8424,6435,Love this!!! 😊,web,21-01-2025 20:12,5629,824,171,2307,1336
T13412,3285,Good & Bad mixed!!!,android,04-01-2025 08:06,7199,1577,779,,1303
T16354,7942,Good & Bad mixed!!!,api,21-01-2025 02:47,19335,109,113,1211,339
,5801,,android,08-01-2025 13:11,1138,3183,770,818,401
T4707,,Testing!!!@@@###,ios,13-01-2025 20:31,9173,2730,521,2452,1809
T25823,6829,Good & Bad mixed!!!,ios,08-01-2025 00:23,1467,3952,947,,739
T21927,7049,Streaming $$$ working,android,18-01-2025 07:38,9528,227,955,2117,565
T35268,5217,Worst service ever :(,api,17-01-2025 14:58,10817,275,883,2534,635
T6306,7967,Good & Bad mixed!!!,web,21-01-2025 08:13,16468,389,928,2294,791
T27891,6617,Worst service ever :(,android,09-01-2025 18:54,3419,1868,966,2244,436
T5960,2828,Null?? value??,ios,06-01-2025 23:22,16774,4801,385,2996,752
T4487,8099,Streaming $$$ working,ios,23-01-2025 09:39,6884,3168,,1198,1119
T26685,9590,Great product!!! #AI,api,09-01-2025 05:41,11913,1248,282,19,711
T19943,6750,Love this!!! 😊,api,23-01-2025 12:42,19831,2995,248,486,1062
T12258,3765,Love this!!! 😊,api,22-01-2025 13:43,18866,4517,455,,1752
T18544,9023,Streaming $$$ working,api,20-01-2025 09:36,4176,2875,533,2560,989
T2751,9862,Great product!!! #AI,web,16-01-2025 12:30,10671,4782,984,2071,1003
T22318,6815,Worst service ever :(,,03-01-2025 22:58,16966,2922,9,909,1055
T32983,9408,Spark > Hadoop ???,api,14-01-2025 13:00,6678,867,89,2102,11
T14729,4957,,android,04-01-2025 07:55,7455,1754,568,229,643
T7405,2423,Great product!!! #AI,api,12-01-2025 02:45,16764,1765,772,543,902
T22762,4539,Null?? value??,ios,18-01-2025 06:17,7645,2562,827,1844,
T32194,8251,Error###Detected,api,15-01-2025 03:37,13358,833,498,101,
T6477,6326,,web,13-01-2025 19:06,18664,777,850,313,568
T3801,,Love this!!! 😊,web,12-01-2025 00:55,15846,4961,417,1516,714
,1896,Null?? value??,android,06-01-2025 19:10,4921,4373,868,1163,
T20465,3078,Love this!!! 😊,api,22-01-2025 18:51,,1009,200,844,1182
T19638,5016,Error###Detected,android,02-01-2025 11:35,13334,1444,819,879,497
T37551,7002,Null?? value??,api,03-01-2025 18:57,13270,135,698,1563,195
T28051,9502,Love this!!! 😊,ios,03-01-2025 11:03,8344,3422,105,895,1688
T5907,3706,Love this!!! 😊,android,04-01-2025 14:15,5198,2112,96,1228,278
T28336,6777,Streaming $$$ working,web,11-01-2025 14:09,11114,286,576,2280,227
T8323,6941,Love this!!! 😊,web,18-01-2025 13:03,1176,,,1938,490
T37147,8686,Love this!!! 😊,android,16-01-2025 23:10,6360,1479,744,2836,160
T17786,3760,Love this!!! 😊,ios,19-01-2025 11:00,15916,3748,554,572,1894
T32914,6213,Love this!!! 😊,ios,20-01-2025 16:41,6467,1110,694,88,151
T27640,2073,Null?? value??,api,05-01-2025 18:08,17646,4555,755,2047,1734
T9942,4481,Streaming $$$ working,android,19-01-2025 16:32,3102,4477,922,720,448
T27008,3224,Streaming $$$ working,,07-01-2025 16:44,6838,4312,105,201,216
T9345,7685,Error###Detected,web,21-01-2025 12:22,,3683,42,2334,136
T5017,6347,Error###Detected,android,09-01-2025 08:59,4762,3679,,2005,433
T32593,9324,Worst service ever :(,web,18-01-2025 06:14,881,4039,673,605,
T11634,1047,Great product!!! #AI,,02-01-2025 20:30,17031,1160,953,941,1986
T10568,5794,Error###Detected,android,09-01-2025 09:22,10799,1729,944,1440,1298
T10807,9226,Spark > Hadoop ???,,22-01-2025 23:58,11444,1967,308,1212,1560
T33314,1728,Worst service ever :(,ios,08-01-2025 17:13,11351,4308,664,584,694
T27189,6356,Streaming $$$ working,ios,14-01-2025 21:31,6326,,727,2554,1716
T36733,2473,Good & Bad mixed!!!,api,07-01-2025 05:14,19726,,8,1144,21
T20286,7220,Good & Bad mixed!!!,ios,07-01-2025 15:54,6042,347,314,647,1176
T31960,2858,Good & Bad mixed!!!,web,,2155,3961,778,493,175
T814,1490,Null?? value??,android,12-01-2025 08:57,2920,683,753,493,1082
T1742,2775,Null?? value??,android,01-01-2025 15:30,8655,695,261,412,630
T37584,6628,Good & Bad mixed!!!,android,20-01-2025 15:20,801,845,300,1018,1150
T9128,9137,Data pipeline broke @ midnight!!!,web,19-01-2025 08:52,4569,600,147,2906,1680
T5177,1598,Error###Detected,web,14-01-2025 07:44,19819,1105,695,470,1041
T8117,2590,Streaming $$$ working,android,01-01-2025 00:28,19468,3811,574,1070,1576
T6560,8295,Good & Bad mixed!!!,android,23-01-2025 09:29,2511,458,381,,1232
T27339,1663,Love this!!! 😊,api,12-01-2025 18:22,13648,4858,591,770,1074
T35006,5082,Null?? value??,api,02-01-2025 07:22,15600,1454,900,1248,1375
T23585,1680,Data pipeline broke @ midnight!!!,ios,08-01-2025 06:03,1144,4817,575,2857,1438
T2459,6084,Spark > Hadoop ???,android,09-01-2025 02:10,14861,2032,395,1297,431
T12691,3337,Love this!!! 😊,api,05-01-2025 18:53,17968,217,479,904,1528
T8908,9953,Null?? value??,android,05-01-2025 19:32,19988,4348,904,613,1192
T2077,2158,Worst service ever :(,android,01-01-2025 10:08,18593,1870,,2656,1486
T20338,2040,Data pipeline broke @ midnight!!!,android,20-01-2025 21:51,,2246,972,2530,1498
T20691,7938,Testing!!!@@@###,web,08-01-2025 06:22,1123,1813,174,567,1357
